alpha,average_per_model_size,dataset,model_name,num_layers,num_neurons,num_nonzero_parameters,num_trainable_parameters,setting,source_tree_depth,source_tree_num_leaves,source_tree_num_nodes,total_ensemble_size
10.0,89.7,wine,coexplain_soft,30,142,897,897,ensemble_10,3.0,6.1,11.2,897
20.0,89.7,wine,coexplain_soft,30,142,897,897,ensemble_10,3.0,6.1,11.2,897
50.0,89.7,wine,coexplain_soft,30,142,897,897,ensemble_10,3.0,6.1,11.2,897
100.0,89.7,wine,coexplain_soft,30,142,897,897,ensemble_10,3.0,6.1,11.2,897
0.5,3867.0,wine,coexplain_soft_zero_padded,60,1441,21597,38670,ensemble_10,3.0,6.1,11.2,38670
1.0,3867.0,wine,coexplain_soft_zero_padded,60,1441,21830,38670,ensemble_10,3.0,6.1,11.2,38670
2.0,3867.0,wine,coexplain_soft_zero_padded,60,1441,23128,38670,ensemble_10,3.0,6.1,11.2,38670
5.0,3867.0,wine,coexplain_soft_zero_padded,60,1441,23592,38670,ensemble_10,3.0,6.1,11.2,38670
10.0,3867.0,wine,coexplain_soft_zero_padded,60,1441,23678,38670,ensemble_10,3.0,6.1,11.2,38670
20.0,3867.0,wine,coexplain_soft_zero_padded,60,1441,23747,38670,ensemble_10,3.0,6.1,11.2,38670
50.0,3867.0,wine,coexplain_soft_zero_padded,60,1441,23744,38670,ensemble_10,3.0,6.1,11.2,38670
100.0,3867.0,wine,coexplain_soft_zero_padded,60,1441,23741,38670,ensemble_10,3.0,6.1,11.2,38670
,534.9,wine,djinn,30,350,2706,5349,ensemble_10,3.0,6.1,11.2,5349
,534.9,wine,djinn_sparse_fixed,30,350,575,5349,ensemble_10,3.0,6.1,11.2,5349
0.5,89.7,wine,path_expansion,30,142,897,897,ensemble_10,3.0,6.1,11.2,897
1.0,89.7,wine,path_expansion,30,142,897,897,ensemble_10,3.0,6.1,11.2,897
2.0,89.7,wine,path_expansion,30,142,897,897,ensemble_10,3.0,6.1,11.2,897
5.0,89.7,wine,path_expansion,30,142,897,897,ensemble_10,3.0,6.1,11.2,897
10.0,89.7,wine,path_expansion,30,142,897,897,ensemble_10,3.0,6.1,11.2,897
20.0,89.7,wine,path_expansion,30,142,897,897,ensemble_10,3.0,6.1,11.2,897
50.0,89.7,wine,path_expansion,30,142,897,897,ensemble_10,3.0,6.1,11.2,897
100.0,89.7,wine,path_expansion,30,142,897,897,ensemble_10,3.0,6.1,11.2,897
,118.0,wine,mlp,30,130,1180,1180,ensemble_10,3.0,6.1,11.2,1180
,0,breast_cancer,source_tree,0,21.0,0,0,single_tree,4.0,11.0,21.0,0
0.5,332.0,breast_cancer,coexplain_soft,3,23,92,332,single_tree,4.0,11.0,21.0,332
1.0,332.0,breast_cancer,coexplain_soft,3,23,92,332,single_tree,4.0,11.0,21.0,332
2.0,332.0,breast_cancer,coexplain_soft,3,23,92,332,single_tree,4.0,11.0,21.0,332
5.0,332.0,breast_cancer,coexplain_soft,3,23,269,332,single_tree,4.0,11.0,21.0,332
10.0,332.0,breast_cancer,coexplain_soft,3,23,330,332,single_tree,4.0,11.0,21.0,332
20.0,332.0,breast_cancer,coexplain_soft,3,23,331,332,single_tree,4.0,11.0,21.0,332
50.0,332.0,breast_cancer,coexplain_soft,3,23,332,332,single_tree,4.0,11.0,21.0,332
100.0,332.0,breast_cancer,coexplain_soft,3,23,332,332,single_tree,4.0,11.0,21.0,332
0.5,9713.0,breast_cancer,coexplain_soft_zero_padded,7,245,5590,9713,single_tree,4.0,11.0,21.0,9713
1.0,9713.0,breast_cancer,coexplain_soft_zero_padded,7,245,5743,9713,single_tree,4.0,11.0,21.0,9713
2.0,9713.0,breast_cancer,coexplain_soft_zero_padded,7,245,5809,9713,single_tree,4.0,11.0,21.0,9713
5.0,9713.0,breast_cancer,coexplain_soft_zero_padded,7,245,6169,9713,single_tree,4.0,11.0,21.0,9713
10.0,9713.0,breast_cancer,coexplain_soft_zero_padded,7,245,6493,9713,single_tree,4.0,11.0,21.0,9713
20.0,9713.0,breast_cancer,coexplain_soft_zero_padded,7,245,6642,9713,single_tree,4.0,11.0,21.0,9713
50.0,9713.0,breast_cancer,coexplain_soft_zero_padded,7,245,6667,9713,single_tree,4.0,11.0,21.0,9713
100.0,9713.0,breast_cancer,coexplain_soft_zero_padded,7,245,6869,9713,single_tree,4.0,11.0,21.0,9713
,3631.0,breast_cancer,djinn,4,108,1858,3631,single_tree,4.0,11.0,21.0,3631
,3631.0,breast_cancer,djinn_sparse_fixed,4,108,155,3631,single_tree,4.0,11.0,21.0,3631
0.5,332.0,breast_cancer,path_expansion,3,23,332,332,single_tree,4.0,11.0,21.0,332
1.0,332.0,breast_cancer,path_expansion,3,23,332,332,single_tree,4.0,11.0,21.0,332
2.0,332.0,breast_cancer,path_expansion,3,23,332,332,single_tree,4.0,11.0,21.0,332
5.0,332.0,breast_cancer,path_expansion,3,23,332,332,single_tree,4.0,11.0,21.0,332
10.0,332.0,breast_cancer,path_expansion,3,23,332,332,single_tree,4.0,11.0,21.0,332
20.0,332.0,breast_cancer,path_expansion,3,23,332,332,single_tree,4.0,11.0,21.0,332
50.0,332.0,breast_cancer,path_expansion,3,23,332,332,single_tree,4.0,11.0,21.0,332
100.0,332.0,breast_cancer,path_expansion,3,23,332,332,single_tree,4.0,11.0,21.0,332
,338.0,breast_cancer,mlp,3,18,338,338,single_tree,4.0,11.0,21.0,338
,0,breast_cancer,source_tree,0,22.2,0,0,ensemble_10,4.0,11.6,22.2,0
0.5,351.8,breast_cancer,coexplain_soft,30,242,654,3518,ensemble_10,4.0,11.6,22.2,3518
1.0,351.8,breast_cancer,coexplain_soft,30,242,625,3518,ensemble_10,4.0,11.6,22.2,3518
2.0,351.8,breast_cancer,coexplain_soft,30,242,1390,3518,ensemble_10,4.0,11.6,22.2,3518
5.0,351.8,breast_cancer,coexplain_soft,30,242,2482,3518,ensemble_10,4.0,11.6,22.2,3518
10.0,351.8,breast_cancer,coexplain_soft,30,242,3289,3518,ensemble_10,4.0,11.6,22.2,3518
20.0,351.8,breast_cancer,coexplain_soft,30,242,3479,3518,ensemble_10,4.0,11.6,22.2,3518
50.0,351.8,breast_cancer,coexplain_soft,30,242,3515,3518,ensemble_10,4.0,11.6,22.2,3518
100.0,351.8,breast_cancer,coexplain_soft,30,242,3517,3518,ensemble_10,4.0,11.6,22.2,3518
0.5,10436.4,breast_cancer,coexplain_soft_zero_padded,70,2540,71368,104364,ensemble_10,4.0,11.6,22.2,104364
1.0,10436.4,breast_cancer,coexplain_soft_zero_padded,70,2540,71811,104364,ensemble_10,4.0,11.6,22.2,104364
2.0,10436.4,breast_cancer,coexplain_soft_zero_padded,70,2540,70741,104364,ensemble_10,4.0,11.6,22.2,104364
5.0,10436.4,breast_cancer,coexplain_soft_zero_padded,70,2540,66940,104364,ensemble_10,4.0,11.6,22.2,104364
10.0,10436.4,breast_cancer,coexplain_soft_zero_padded,70,2540,71662,104364,ensemble_10,4.0,11.6,22.2,104364
20.0,10436.4,breast_cancer,coexplain_soft_zero_padded,70,2540,73549,104364,ensemble_10,4.0,11.6,22.2,104364
50.0,10436.4,breast_cancer,coexplain_soft_zero_padded,70,2540,74179,104364,ensemble_10,4.0,11.6,22.2,104364
100.0,10436.4,breast_cancer,coexplain_soft_zero_padded,70,2540,74399,104364,ensemble_10,4.0,11.6,22.2,104364
,3697.8,breast_cancer,djinn,40,1092,15753,36978,ensemble_10,4.0,11.6,22.2,36978
,3697.8,breast_cancer,djinn_sparse_fixed,40,1092,1557,36978,ensemble_10,4.0,11.6,22.2,36978
0.5,351.8,breast_cancer,path_expansion,30,242,3518,3518,ensemble_10,4.0,11.6,22.2,3518
1.0,351.8,breast_cancer,path_expansion,30,242,3518,3518,ensemble_10,4.0,11.6,22.2,3518
2.0,351.8,breast_cancer,path_expansion,30,242,3518,3518,ensemble_10,4.0,11.6,22.2,3518
5.0,351.8,breast_cancer,path_expansion,30,242,3518,3518,ensemble_10,4.0,11.6,22.2,3518
10.0,351.8,breast_cancer,path_expansion,30,242,3518,3518,ensemble_10,4.0,11.6,22.2,3518
20.0,351.8,breast_cancer,path_expansion,30,242,3518,3518,ensemble_10,4.0,11.6,22.2,3518
50.0,351.8,breast_cancer,path_expansion,30,242,3518,3518,ensemble_10,4.0,11.6,22.2,3518
100.0,351.8,breast_cancer,path_expansion,30,242,3518,3518,ensemble_10,4.0,11.6,22.2,3518
,389.0,breast_cancer,mlp,30,200,3890,3890,ensemble_10,4.0,11.6,22.2,3890
,0,breast_cancer,source_tree,0,23.0,0,0,single_tree,4.0,12.0,23.0,0
0.5,365.0,breast_cancer,coexplain_soft,3,25,36,365,single_tree,4.0,12.0,23.0,365
1.0,365.0,breast_cancer,coexplain_soft,3,25,36,365,single_tree,4.0,12.0,23.0,365
2.0,365.0,breast_cancer,coexplain_soft,3,25,124,365,single_tree,4.0,12.0,23.0,365
5.0,365.0,breast_cancer,coexplain_soft,3,25,272,365,single_tree,4.0,12.0,23.0,365
10.0,365.0,breast_cancer,coexplain_soft,3,25,303,365,single_tree,4.0,12.0,23.0,365
20.0,365.0,breast_cancer,coexplain_soft,3,25,364,365,single_tree,4.0,12.0,23.0,365
50.0,365.0,breast_cancer,coexplain_soft,3,25,365,365,single_tree,4.0,12.0,23.0,365
100.0,365.0,breast_cancer,coexplain_soft,3,25,365,365,single_tree,4.0,12.0,23.0,365
0.5,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7286,10872,single_tree,4.0,12.0,23.0,10872
1.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,6643,10872,single_tree,4.0,12.0,23.0,10872
2.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7030,10872,single_tree,4.0,12.0,23.0,10872
5.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7183,10872,single_tree,4.0,12.0,23.0,10872
10.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7564,10872,single_tree,4.0,12.0,23.0,10872
20.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7773,10872,single_tree,4.0,12.0,23.0,10872
50.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7802,10872,single_tree,4.0,12.0,23.0,10872
100.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7837,10872,single_tree,4.0,12.0,23.0,10872
,3742.0,breast_cancer,djinn,4,110,1181,3742,single_tree,4.0,12.0,23.0,3742
,3742.0,breast_cancer,djinn_sparse_fixed,4,110,156,3742,single_tree,4.0,12.0,23.0,3742
0.5,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
1.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
2.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
5.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
10.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
20.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
50.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
100.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
,389.0,breast_cancer,mlp,3,20,389,389,single_tree,4.0,12.0,23.0,389
,0,breast_cancer,source_tree,0,23.2,0,0,ensemble_10,4.0,12.1,23.2,0
0.5,368.3,breast_cancer,coexplain_soft,30,252,732,3683,ensemble_10,4.0,12.1,23.2,3683
1.0,368.3,breast_cancer,coexplain_soft,30,252,762,3683,ensemble_10,4.0,12.1,23.2,3683
2.0,368.3,breast_cancer,coexplain_soft,30,252,1143,3683,ensemble_10,4.0,12.1,23.2,3683
5.0,368.3,breast_cancer,coexplain_soft,30,252,2531,3683,ensemble_10,4.0,12.1,23.2,3683
10.0,368.3,breast_cancer,coexplain_soft,30,252,3362,3683,ensemble_10,4.0,12.1,23.2,3683
20.0,368.3,breast_cancer,coexplain_soft,30,252,3614,3683,ensemble_10,4.0,12.1,23.2,3683
50.0,368.3,breast_cancer,coexplain_soft,30,252,3682,3683,ensemble_10,4.0,12.1,23.2,3683
100.0,368.3,breast_cancer,coexplain_soft,30,252,3683,3683,ensemble_10,4.0,12.1,23.2,3683
0.5,10971.4,breast_cancer,coexplain_soft_zero_padded,70,2609,69939,109714,ensemble_10,4.0,12.1,23.2,109714
1.0,10971.4,breast_cancer,coexplain_soft_zero_padded,70,2609,70243,109714,ensemble_10,4.0,12.1,23.2,109714
2.0,10971.4,breast_cancer,coexplain_soft_zero_padded,70,2609,74091,109714,ensemble_10,4.0,12.1,23.2,109714
5.0,10971.4,breast_cancer,coexplain_soft_zero_padded,70,2609,74390,109714,ensemble_10,4.0,12.1,23.2,109714
10.0,10971.4,breast_cancer,coexplain_soft_zero_padded,70,2609,76381,109714,ensemble_10,4.0,12.1,23.2,109714
20.0,10971.4,breast_cancer,coexplain_soft_zero_padded,70,2609,77484,109714,ensemble_10,4.0,12.1,23.2,109714
50.0,10971.4,breast_cancer,coexplain_soft_zero_padded,70,2609,78177,109714,ensemble_10,4.0,12.1,23.2,109714
100.0,10971.4,breast_cancer,coexplain_soft_zero_padded,70,2609,78843,109714,ensemble_10,4.0,12.1,23.2,109714
,3709.6,breast_cancer,djinn,40,1096,15664,37096,ensemble_10,4.0,12.1,23.2,37096
,3709.6,breast_cancer,djinn_sparse_fixed,40,1096,1581,37096,ensemble_10,4.0,12.1,23.2,37096
0.5,368.3,breast_cancer,path_expansion,30,252,3683,3683,ensemble_10,4.0,12.1,23.2,3683
1.0,368.3,breast_cancer,path_expansion,30,252,3683,3683,ensemble_10,4.0,12.1,23.2,3683
2.0,368.3,breast_cancer,path_expansion,30,252,3683,3683,ensemble_10,4.0,12.1,23.2,3683
5.0,368.3,breast_cancer,path_expansion,30,252,3683,3683,ensemble_10,4.0,12.1,23.2,3683
10.0,368.3,breast_cancer,path_expansion,30,252,3683,3683,ensemble_10,4.0,12.1,23.2,3683
20.0,368.3,breast_cancer,path_expansion,30,252,3683,3683,ensemble_10,4.0,12.1,23.2,3683
50.0,368.3,breast_cancer,path_expansion,30,252,3683,3683,ensemble_10,4.0,12.1,23.2,3683
100.0,368.3,breast_cancer,path_expansion,30,252,3683,3683,ensemble_10,4.0,12.1,23.2,3683
,389.0,breast_cancer,mlp,30,200,3890,3890,ensemble_10,4.0,12.1,23.2,3890
,0,breast_cancer,source_tree,0,23.0,0,0,single_tree,4.0,12.0,23.0,0
0.5,365.0,breast_cancer,coexplain_soft,3,25,36,365,single_tree,4.0,12.0,23.0,365
1.0,365.0,breast_cancer,coexplain_soft,3,25,36,365,single_tree,4.0,12.0,23.0,365
2.0,365.0,breast_cancer,coexplain_soft,3,25,124,365,single_tree,4.0,12.0,23.0,365
5.0,365.0,breast_cancer,coexplain_soft,3,25,302,365,single_tree,4.0,12.0,23.0,365
10.0,365.0,breast_cancer,coexplain_soft,3,25,302,365,single_tree,4.0,12.0,23.0,365
20.0,365.0,breast_cancer,coexplain_soft,3,25,365,365,single_tree,4.0,12.0,23.0,365
50.0,365.0,breast_cancer,coexplain_soft,3,25,365,365,single_tree,4.0,12.0,23.0,365
100.0,365.0,breast_cancer,coexplain_soft,3,25,365,365,single_tree,4.0,12.0,23.0,365
0.5,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,6974,10872,single_tree,4.0,12.0,23.0,10872
1.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7345,10872,single_tree,4.0,12.0,23.0,10872
2.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,6751,10872,single_tree,4.0,12.0,23.0,10872
5.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,6839,10872,single_tree,4.0,12.0,23.0,10872
10.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7331,10872,single_tree,4.0,12.0,23.0,10872
20.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7811,10872,single_tree,4.0,12.0,23.0,10872
50.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7812,10872,single_tree,4.0,12.0,23.0,10872
100.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7841,10872,single_tree,4.0,12.0,23.0,10872
,3742.0,breast_cancer,djinn,4,110,1456,3742,single_tree,4.0,12.0,23.0,3742
,3742.0,breast_cancer,djinn_sparse_fixed,4,110,155,3742,single_tree,4.0,12.0,23.0,3742
0.5,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
1.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
2.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
5.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
10.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
20.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
50.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
100.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
,389.0,breast_cancer,mlp,3,20,389,389,single_tree,4.0,12.0,23.0,389
,0,breast_cancer,source_tree,0,20.4,0,0,ensemble_10,4.0,10.7,20.4,0
0.5,322.1,breast_cancer,coexplain_soft,30,224,807,3221,ensemble_10,4.0,10.7,20.4,3221
1.0,322.1,breast_cancer,coexplain_soft,30,224,837,3221,ensemble_10,4.0,10.7,20.4,3221
2.0,322.1,breast_cancer,coexplain_soft,30,224,1308,3221,ensemble_10,4.0,10.7,20.4,3221
5.0,322.1,breast_cancer,coexplain_soft,30,224,2573,3221,ensemble_10,4.0,10.7,20.4,3221
10.0,322.1,breast_cancer,coexplain_soft,30,224,3112,3221,ensemble_10,4.0,10.7,20.4,3221
20.0,322.1,breast_cancer,coexplain_soft,30,224,3218,3221,ensemble_10,4.0,10.7,20.4,3221
50.0,322.1,breast_cancer,coexplain_soft,30,224,3221,3221,ensemble_10,4.0,10.7,20.4,3221
100.0,322.1,breast_cancer,coexplain_soft,30,224,3221,3221,ensemble_10,4.0,10.7,20.4,3221
0.5,9443.7,breast_cancer,coexplain_soft_zero_padded,70,2410,61377,94437,ensemble_10,4.0,10.7,20.4,94437
1.0,9443.7,breast_cancer,coexplain_soft_zero_padded,70,2410,61704,94437,ensemble_10,4.0,10.7,20.4,94437
2.0,9443.7,breast_cancer,coexplain_soft_zero_padded,70,2410,59328,94437,ensemble_10,4.0,10.7,20.4,94437
5.0,9443.7,breast_cancer,coexplain_soft_zero_padded,70,2410,62829,94437,ensemble_10,4.0,10.7,20.4,94437
10.0,9443.7,breast_cancer,coexplain_soft_zero_padded,70,2410,65356,94437,ensemble_10,4.0,10.7,20.4,94437
20.0,9443.7,breast_cancer,coexplain_soft_zero_padded,70,2410,65798,94437,ensemble_10,4.0,10.7,20.4,94437
50.0,9443.7,breast_cancer,coexplain_soft_zero_padded,70,2410,66051,94437,ensemble_10,4.0,10.7,20.4,94437
100.0,9443.7,breast_cancer,coexplain_soft_zero_padded,70,2410,66285,94437,ensemble_10,4.0,10.7,20.4,94437
,3634.1,breast_cancer,djinn,40,1079,15473,36341,ensemble_10,4.0,10.7,20.4,36341
,3634.1,breast_cancer,djinn_sparse_fixed,40,1079,1512,36341,ensemble_10,4.0,10.7,20.4,36341
0.5,322.1,breast_cancer,path_expansion,30,224,3221,3221,ensemble_10,4.0,10.7,20.4,3221
1.0,322.1,breast_cancer,path_expansion,30,224,3221,3221,ensemble_10,4.0,10.7,20.4,3221
2.0,322.1,breast_cancer,path_expansion,30,224,3221,3221,ensemble_10,4.0,10.7,20.4,3221
5.0,322.1,breast_cancer,path_expansion,30,224,3221,3221,ensemble_10,4.0,10.7,20.4,3221
10.0,322.1,breast_cancer,path_expansion,30,224,3221,3221,ensemble_10,4.0,10.7,20.4,3221
20.0,322.1,breast_cancer,path_expansion,30,224,3221,3221,ensemble_10,4.0,10.7,20.4,3221
50.0,322.1,breast_cancer,path_expansion,30,224,3221,3221,ensemble_10,4.0,10.7,20.4,3221
100.0,322.1,breast_cancer,path_expansion,30,224,3221,3221,ensemble_10,4.0,10.7,20.4,3221
,289.0,breast_cancer,mlp,30,160,2890,2890,ensemble_10,4.0,10.7,20.4,2890
,0,breast_cancer,source_tree,0,23.0,0,0,single_tree,4.0,12.0,23.0,0
0.5,365.0,breast_cancer,coexplain_soft,3,25,38,365,single_tree,4.0,12.0,23.0,365
1.0,365.0,breast_cancer,coexplain_soft,3,25,38,365,single_tree,4.0,12.0,23.0,365
2.0,365.0,breast_cancer,coexplain_soft,3,25,38,365,single_tree,4.0,12.0,23.0,365
5.0,365.0,breast_cancer,coexplain_soft,3,25,321,365,single_tree,4.0,12.0,23.0,365
10.0,365.0,breast_cancer,coexplain_soft,3,25,364,365,single_tree,4.0,12.0,23.0,365
20.0,365.0,breast_cancer,coexplain_soft,3,25,365,365,single_tree,4.0,12.0,23.0,365
50.0,365.0,breast_cancer,coexplain_soft,3,25,365,365,single_tree,4.0,12.0,23.0,365
100.0,365.0,breast_cancer,coexplain_soft,3,25,365,365,single_tree,4.0,12.0,23.0,365
0.5,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7709,10872,single_tree,4.0,12.0,23.0,10872
1.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7709,10872,single_tree,4.0,12.0,23.0,10872
2.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7651,10872,single_tree,4.0,12.0,23.0,10872
5.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7161,10872,single_tree,4.0,12.0,23.0,10872
10.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7742,10872,single_tree,4.0,12.0,23.0,10872
20.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7871,10872,single_tree,4.0,12.0,23.0,10872
50.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7875,10872,single_tree,4.0,12.0,23.0,10872
100.0,10872.0,breast_cancer,coexplain_soft_zero_padded,7,260,7872,10872,single_tree,4.0,12.0,23.0,10872
,3742.0,breast_cancer,djinn,4,110,1942,3742,single_tree,4.0,12.0,23.0,3742
,3742.0,breast_cancer,djinn_sparse_fixed,4,110,157,3742,single_tree,4.0,12.0,23.0,3742
0.5,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
1.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
2.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
5.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
10.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
20.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
50.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
100.0,365.0,breast_cancer,path_expansion,3,25,365,365,single_tree,4.0,12.0,23.0,365
,389.0,breast_cancer,mlp,3,20,389,389,single_tree,4.0,12.0,23.0,389
,0,breast_cancer,source_tree,0,21.2,0,0,ensemble_10,4.0,11.1,21.2,0
0.5,335.3,breast_cancer,coexplain_soft,30,232,762,3353,ensemble_10,4.0,11.1,21.2,3353
1.0,335.3,breast_cancer,coexplain_soft,30,232,762,3353,ensemble_10,4.0,11.1,21.2,3353
2.0,335.3,breast_cancer,coexplain_soft,30,232,1146,3353,ensemble_10,4.0,11.1,21.2,3353
5.0,335.3,breast_cancer,coexplain_soft,30,232,2235,3353,ensemble_10,4.0,11.1,21.2,3353
10.0,335.3,breast_cancer,coexplain_soft,30,232,3065,3353,ensemble_10,4.0,11.1,21.2,3353
20.0,335.3,breast_cancer,coexplain_soft,30,232,3344,3353,ensemble_10,4.0,11.1,21.2,3353
50.0,335.3,breast_cancer,coexplain_soft,30,232,3352,3353,ensemble_10,4.0,11.1,21.2,3353
100.0,335.3,breast_cancer,coexplain_soft,30,232,3353,3353,ensemble_10,4.0,11.1,21.2,3353
0.5,9863.2,breast_cancer,coexplain_soft_zero_padded,70,2467,66168,98632,ensemble_10,4.0,11.1,21.2,98632
1.0,9863.2,breast_cancer,coexplain_soft_zero_padded,70,2467,66344,98632,ensemble_10,4.0,11.1,21.2,98632
2.0,9863.2,breast_cancer,coexplain_soft_zero_padded,70,2467,64143,98632,ensemble_10,4.0,11.1,21.2,98632
5.0,9863.2,breast_cancer,coexplain_soft_zero_padded,70,2467,63528,98632,ensemble_10,4.0,11.1,21.2,98632
10.0,9863.2,breast_cancer,coexplain_soft_zero_padded,70,2467,69041,98632,ensemble_10,4.0,11.1,21.2,98632
20.0,9863.2,breast_cancer,coexplain_soft_zero_padded,70,2467,68443,98632,ensemble_10,4.0,11.1,21.2,98632
50.0,9863.2,breast_cancer,coexplain_soft_zero_padded,70,2467,69350,98632,ensemble_10,4.0,11.1,21.2,98632
100.0,9863.2,breast_cancer,coexplain_soft_zero_padded,70,2467,69552,98632,ensemble_10,4.0,11.1,21.2,98632
,3656.6,breast_cancer,djinn,40,1084,16540,36566,ensemble_10,4.0,11.1,21.2,36566
,3656.6,breast_cancer,djinn_sparse_fixed,40,1084,1532,36566,ensemble_10,4.0,11.1,21.2,36566
0.5,335.3,breast_cancer,path_expansion,30,232,3353,3353,ensemble_10,4.0,11.1,21.2,3353
1.0,335.3,breast_cancer,path_expansion,30,232,3353,3353,ensemble_10,4.0,11.1,21.2,3353
2.0,335.3,breast_cancer,path_expansion,30,232,3353,3353,ensemble_10,4.0,11.1,21.2,3353
5.0,335.3,breast_cancer,path_expansion,30,232,3353,3353,ensemble_10,4.0,11.1,21.2,3353
10.0,335.3,breast_cancer,path_expansion,30,232,3353,3353,ensemble_10,4.0,11.1,21.2,3353
20.0,335.3,breast_cancer,path_expansion,30,232,3353,3353,ensemble_10,4.0,11.1,21.2,3353
50.0,335.3,breast_cancer,path_expansion,30,232,3353,3353,ensemble_10,4.0,11.1,21.2,3353
100.0,335.3,breast_cancer,path_expansion,30,232,3353,3353,ensemble_10,4.0,11.1,21.2,3353
,338.0,breast_cancer,mlp,30,180,3380,3380,ensemble_10,4.0,11.1,21.2,3380
,0,breast_cancer,source_tree,0,25.0,0,0,single_tree,4.0,13.0,25.0,0
0.5,398.0,breast_cancer,coexplain_soft,3,27,41,398,single_tree,4.0,13.0,25.0,398
1.0,398.0,breast_cancer,coexplain_soft,3,27,41,398,single_tree,4.0,13.0,25.0,398
2.0,398.0,breast_cancer,coexplain_soft,3,27,158,398,single_tree,4.0,13.0,25.0,398
5.0,398.0,breast_cancer,coexplain_soft,3,27,360,398,single_tree,4.0,13.0,25.0,398
10.0,398.0,breast_cancer,coexplain_soft,3,27,396,398,single_tree,4.0,13.0,25.0,398
20.0,398.0,breast_cancer,coexplain_soft,3,27,396,398,single_tree,4.0,13.0,25.0,398
50.0,398.0,breast_cancer,coexplain_soft,3,27,398,398,single_tree,4.0,13.0,25.0,398
100.0,398.0,breast_cancer,coexplain_soft,3,27,398,398,single_tree,4.0,13.0,25.0,398
0.5,11997.0,breast_cancer,coexplain_soft_zero_padded,7,274,7461,11997,single_tree,4.0,13.0,25.0,11997
1.0,11997.0,breast_cancer,coexplain_soft_zero_padded,7,274,7635,11997,single_tree,4.0,13.0,25.0,11997
2.0,11997.0,breast_cancer,coexplain_soft_zero_padded,7,274,8860,11997,single_tree,4.0,13.0,25.0,11997
